"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
".Sugarscape 3 Wealth Distribution.tmp.nlogo"
"meta vs growth"
"02/27/2024 01:12:56:877 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","max-meta","min-meta","sugar-growback-rate","visualization","initial-population","[step]","mean [metabolism] of turtles","mean [vision] of turtles","(gini-index-reserve / count turtles) * 2","mean [age] of turtles"
"12663","3","1","0.7","no-visualization","500","300","1.606","4","0.45149199973463106","38.318"
"12664","4","1","0.7","no-visualization","500","300","1.69","4","0.46825918762088997","35.24"
"12665","5","1","0.7","no-visualization","500","300","1.748","4","0.47148908661848976","36.1"
"12666","6","1","0.7","no-visualization","500","300","1.918","4","0.4772971779778395","32.91"
"12667","7","1","0.7","no-visualization","500","300","1.988","4","0.4818280019864258","32.962"
"12668","8","1","0.7","no-visualization","500","300","2.082","4","0.45911475545103836","33.082"
"12671","1","1","0.8","no-visualization","500","300","1","4","0.26380938942371085","42.732"
"12670","10","1","0.7","no-visualization","500","300","2.204","4","0.4633040915979121","31.284"
"12669","9","1","0.7","no-visualization","500","300","2.174","4","0.477649935291744","32.828"
"12672","2","1","0.8","no-visualization","500","300","1.524","4","0.39193837291021216","43.194"
"12673","3","1","0.8","no-visualization","500","300","1.618","4","0.42408092763769595","35.928"
"12674","4","1","0.8","no-visualization","500","300","1.684","4","0.4265688479589127","34.664"
"12675","5","1","0.8","no-visualization","500","300","1.872","4","0.45985237401689494","33.322"
"12676","6","1","0.8","no-visualization","500","300","1.94","4","0.4601285208214628","32.452"
"12677","7","1","0.8","no-visualization","500","300","2.054","4","0.4523120745083207","33.576"
"12678","8","1","0.8","no-visualization","500","300","2.182","4","0.4428824399167982","31.65"
"12680","10","1","0.8","no-visualization","500","300","2.366","4","0.47345403020411103","31.38"
"12679","9","1","0.8","no-visualization","500","300","2.272","4","0.45829035996320305","32.706"
"12681","1","1","0.9","no-visualization","500","300","1","4","0.255479968375743","43.622"
"12682","2","1","0.9","no-visualization","500","300","1.468","4","0.3546760848959407","43.282"
"12684","4","1","0.9","no-visualization","500","300","1.792","4","0.4335962391306574","35.254"
"12685","5","1","0.9","no-visualization","500","300","1.872","4","0.44172315990045924","34.29"
"12683","3","1","0.9","no-visualization","500","300","1.644","4","0.402976261360075","37.266"
"12686","6","1","0.9","no-visualization","500","300","2.028","4","0.4385458838892217","31.138"
"12687","7","1","0.9","no-visualization","500","300","2.046","4","0.45378941020508906","33.126"
"12688","8","1","0.9","no-visualization","500","300","2.26","4","0.46669009338596273","30.49"
"12689","9","1","0.9","no-visualization","500","300","2.21","4","0.4535332168515305","30.68"
"12692","2","1","1","no-visualization","500","300","1.446","4","0.386812436633998","40.878"
"12691","1","1","1","no-visualization","500","300","1","4","0.3023519384433265","43.968"
"12693","3","1","1","no-visualization","500","300","1.628","4","0.4196650348612966","36.706"
"12690","10","1","0.9","no-visualization","500","300","2.484","4","0.47722605124593154","31.606"
"12694","4","1","1","no-visualization","500","300","1.728","4","0.4471058171745152","33.942"
"12695","5","1","1","no-visualization","500","300","1.868","4","0.4521106951330564","35.556"
"12697","7","1","1","no-visualization","500","300","2.124","4","0.46240337390561626","32.636"
"12696","6","1","1","no-visualization","500","300","2.04","4","0.4592650727084581","32.908"
"12698","8","1","1","no-visualization","500","300","2.184","4","0.4627490798874212","32.496"
"12701","1","1","1.1","no-visualization","500","300","1","4","0.27917046333595447","42.946"
"12699","9","1","1","no-visualization","500","300","2.132","4","0.44847542735042745","31.248"
"12700","10","1","1","no-visualization","500","300","2.302","4","0.4768273242692795","32.142"
"12702","2","1","1.1","no-visualization","500","300","1.504","4","0.38135600953215093","41.376"
"12703","3","1","1.1","no-visualization","500","300","1.614","4","0.4178388350459181","35.088"
"12704","4","1","1.1","no-visualization","500","300","1.746","4","0.43237936824614875","34.068"
"12706","6","1","1.1","no-visualization","500","300","1.938","4","0.4540596567315674","32.232"
"12705","5","1","1.1","no-visualization","500","300","1.802","4","0.4339869423768646","33.666"
"12709","9","1","1.1","no-visualization","500","300","2.204","4","0.44827246889996775","31.86"
"12708","8","1","1.1","no-visualization","500","300","2.166","4","0.46031039674005275","33.036"
"12707","7","1","1.1","no-visualization","500","300","2.034","4","0.44813187856282344","32.764"
"12711","1","1","1.2","no-visualization","500","300","1","4","0.3004415924829653","46.602"
"12710","10","1","1.1","no-visualization","500","300","2.214","4","0.4430522409638555","31.354"
"12713","3","1","1.2","no-visualization","500","300","1.654","4","0.43733208447538124","35.088"
"12712","2","1","1.2","no-visualization","500","300","1.444","4","0.37446697120158906","43.198"
"12715","5","1","1.2","no-visualization","500","300","1.982","4","0.4599887184165732","32.714"
"12716","6","1","1.2","no-visualization","500","300","2.026","4","0.4680322891932039","31.73"
"12714","4","1","1.2","no-visualization","500","300","1.738","4","0.44138381975473007","35.39"
"12717","7","1","1.2","no-visualization","500","300","1.996","4","0.4578859726727613","34.57"
"12718","8","1","1.2","no-visualization","500","300","2.118","4","0.45874112865721706","33.106"
"12719","9","1","1.2","no-visualization","500","300","2.27","4","0.47453150784102893","30.206"
"12720","10","1","1.2","no-visualization","500","300","2.346","4","0.4758344958236467","30.512"
"12721","1","1","1.3","no-visualization","500","300","1","4","0.3233991496490852","42.752"
"12722","2","1","1.3","no-visualization","500","300","1.488","4","0.3678271177471179","43.404"
"12723","3","1","1.3","no-visualization","500","300","1.692","4","0.4163903921594878","36.162"
"12726","6","1","1.3","no-visualization","500","300","2.13","4","0.47720955930845527","32.614"
"12724","4","1","1.3","no-visualization","500","300","1.816","4","0.4445622193654161","34.986"
"12725","5","1","1.3","no-visualization","500","300","1.894","4","0.45377789020996717","35.004"
"12727","7","1","1.3","no-visualization","500","300","2.138","4","0.4895133312122178","30.97"
"12728","8","1","1.3","no-visualization","500","300","2.186","4","0.4878896085444124","33.232"
"12729","9","1","1.3","no-visualization","500","300","2.376","4","0.49450298829067735","31.076"
"12732","2","1","1.4","no-visualization","500","300","1.474","4","0.35220764153933093","41.258"
"12731","1","1","1.4","no-visualization","500","300","1","4","0.3327848968975459","43.352"
"12730","10","1","1.3","no-visualization","500","300","2.402","4","0.4938756154548099","31.666"
"12733","3","1","1.4","no-visualization","500","300","1.718","4","0.4484559116651375","39.314"
"12734","4","1","1.4","no-visualization","500","300","1.904","4","0.4575812507726816","36.644"
"12735","5","1","1.4","no-visualization","500","300","2.06","4","0.4915412266646076","33.862"
"12736","6","1","1.4","no-visualization","500","300","2.134","4","0.49048868170799914","34.46"
"12737","7","1","1.4","no-visualization","500","300","2.172","4","0.4823074739744726","33.486"
"12738","8","1","1.4","no-visualization","500","300","2.25","4","0.4791670909196902","31.792"
"12739","9","1","1.4","no-visualization","500","300","2.33","4","0.4920024221453283","31.722"
"12740","10","1","1.4","no-visualization","500","300","2.356","4","0.5075527711383327","33.014"
"12742","2","1","1.5","no-visualization","500","300","1.442","4","0.36298832326889063","43.38"
"12743","3","1","1.5","no-visualization","500","300","1.902","4","0.47713641746111357","42.318"
"12741","1","1","1.5","no-visualization","500","300","1","4","0.32243240326988226","44.026"
"12744","4","1","1.5","no-visualization","500","300","1.876","4","0.47285282472817947","37.758"
"12745","5","1","1.5","no-visualization","500","300","2.016","4","0.48045677221131694","36.25"
"12746","6","1","1.5","no-visualization","500","300","2.13","4","0.48521399368147194","34.158"
"12748","8","1","1.5","no-visualization","500","300","2.356","4","0.5003159423095537","32.064"
"12747","7","1","1.5","no-visualization","500","300","2.176","4","0.5123057684191819","35.486"
"12750","10","1","1.5","no-visualization","500","300","2.522","4","0.5161298630879759","33.164"
"12749","9","1","1.5","no-visualization","500","300","2.28","4","0.5003021174416068","34.708"
"12751","1","1","1.6","no-visualization","500","300","1","4","0.30553617302032215","44.106"
"12752","2","1","1.6","no-visualization","500","300","1.464","4","0.3547260193587037","43.6"
"12754","4","1","1.6","no-visualization","500","300","1.958","4","0.4861988612547157","36.232"
"12753","3","1","1.6","no-visualization","500","300","1.834","4","0.44086289660108474","38.844"
"12756","6","1","1.6","no-visualization","500","300","2.096","4","0.47890923446864997","32.778"
"12755","5","1","1.6","no-visualization","500","300","1.982","4","0.46297053428012175","36.322"
"12757","7","1","1.6","no-visualization","500","300","2.196","4","0.503070489206841","34.984"
"12760","10","1","1.6","no-visualization","500","300","2.416","4","0.5107950270414129","31.228"
"12758","8","1","1.6","no-visualization","500","300","2.208","4","0.49147075399504814","33.924"
"12759","9","1","1.6","no-visualization","500","300","2.212","4","0.48702973438185576","34.834"
"12761","1","1","1.7","no-visualization","500","300","1","4","0.3308647546231954","43.5"
"12762","2","1","1.7","no-visualization","500","300","1.508","4","0.3533511642561453","42.964"
"12763","3","1","1.7","no-visualization","500","300","1.842","4","0.46618860730575634","40.548"
"12764","4","1","1.7","no-visualization","500","300","1.986","4","0.4807055247406853","37.66"
"12765","5","1","1.7","no-visualization","500","300","2.092","4","0.48465900099141124","34.582"
"12766","6","1","1.7","no-visualization","500","300","2.208","4","0.49636536118446284","32.904"
"12767","7","1","1.7","no-visualization","500","300","2.212","4","0.5150180109216107","33.702"
"12768","8","1","1.7","no-visualization","500","300","2.332","4","0.5091133599062132","33.348"
"12769","9","1","1.7","no-visualization","500","300","2.278","4","0.5074617698969378","33.254"
"12770","10","1","1.7","no-visualization","500","300","2.452","4","0.5133890803203102","35.908"
"12771","1","1","1.8","no-visualization","500","300","1","4","0.34230888211420096","44.186"
"12772","2","1","1.8","no-visualization","500","300","1.472","4","0.34452855106611985","42.578"
"12773","3","1","1.8","no-visualization","500","300","1.986","4","0.47309214631390206","41.73"
"12774","4","1","1.8","no-visualization","500","300","2.008","4","0.48652373823593814","38.248"
"12775","5","1","1.8","no-visualization","500","300","2.042","4","0.4873990033313062","33.908"
"12777","7","1","1.8","no-visualization","500","300","2.27","4","0.5047764106323194","34.88"
"12776","6","1","1.8","no-visualization","500","300","2.064","4","0.4814663269442349","37.502"
"12778","8","1","1.8","no-visualization","500","300","2.312","4","0.5124038403511182","33.604"
"12781","1","1","1.9","no-visualization","500","300","1","4","0.3403495644861487","43.502"
"12779","9","1","1.8","no-visualization","500","300","2.43","4","0.5146367994469249","32.94"
"12780","10","1","1.8","no-visualization","500","300","2.566","4","0.5189752005087083","32.274"
"12782","2","1","1.9","no-visualization","500","300","1.516","4","0.3561538589512397","42.622"
"12783","3","1","1.9","no-visualization","500","300","1.87","4","0.4529495387227198","40.294"
"12784","4","1","1.9","no-visualization","500","300","1.936","4","0.47006618936692324","36.678"
"12786","6","1","1.9","no-visualization","500","300","2.19","4","0.4938301577818556","34.532"
"12785","5","1","1.9","no-visualization","500","300","2.112","4","0.4819132540404135","34.796"
"12787","7","1","1.9","no-visualization","500","300","2.282","4","0.507504806359596","35.086"
"12788","8","1","1.9","no-visualization","500","300","2.332","4","0.5102305377292109","34.022"
"12790","10","1","1.9","no-visualization","500","300","2.418","4","0.4914444339663078","33.81"
"12789","9","1","1.9","no-visualization","500","300","2.452","4","0.5086905374580937","35.29"
"12792","2","1","2","no-visualization","500","300","1.42","4","0.3712327861567091","42.778"
"12791","1","1","2","no-visualization","500","300","1","4","0.3634912968194664","43.682"
"12793","3","1","2","no-visualization","500","300","1.896","4","0.4547672297802364","40.06"
"12794","4","1","2","no-visualization","500","300","2.014","4","0.4732422215993275","36.114"
"12795","5","1","2","no-visualization","500","300","2.122","4","0.4966464787003319","36.364"
"12796","6","1","2","no-visualization","500","300","2.086","4","0.4668362831858406","34.468"
"12797","7","1","2","no-visualization","500","300","2.242","4","0.5038550700466979","34.654"
"12798","8","1","2","no-visualization","500","300","2.36","4","0.5082834508574906","33.07"
"12799","9","1","2","no-visualization","500","300","2.418","4","0.5087166573720553","33.114"
"12800","10","1","2","no-visualization","500","300","2.328","4","0.5053138969873662","35.642"
"12801","1","1","0.1","no-visualization","500","300","1","4","0.3788034831511633","14.56"
"12803","3","1","0.1","no-visualization","500","300","1.458","4","0.38414129415442366","11.384"
"12805","5","1","0.1","no-visualization","500","300","1.92","4","0.36591071659413105","9.166"
"12802","2","1","0.1","no-visualization","500","300","1.336","4","0.38601888864485","11.47"
"12804","4","1","0.1","no-visualization","500","300","1.714","4","0.378623101377605","10.072"
"12806","6","1","0.1","no-visualization","500","300","2.17","4","0.37759060811988193","9.554"
"12807","7","1","0.1","no-visualization","500","300","2.46","4","0.37322101597265517","8.114"
"12808","8","1","0.1","no-visualization","500","300","2.608","4","0.3808569768740923","8.618"
