"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
".Sugarscape 3 Wealth Distribution.tmp.nlogo"
"meta vs growth"
"02/26/2024 11:18:31:264 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","max-meta","min-meta","sugar-growback-rate","visualization","initial-population","[step]","count turtles","mean [metabolism] of turtles","mean [vision] of turtles","(gini-index-reserve / count turtles) * 2","max-meta >= min-meta"
"3568","8","1","1.7","no-visualization","500","300","500","2.406","3.712","0.5073412978254759","true"
"3570","10","1","1.7","no-visualization","500","300","500","2.392","3.732","0.5168853671741339","true"
"3571","1","1","1.8","no-visualization","500","300","500","1","3.612","0.32938275804998257","true"
"3572","2","1","1.8","no-visualization","500","300","500","1.45","3.756","0.37915299023053983","true"
"3574","4","1","1.8","no-visualization","500","300","500","2.04","3.854","0.4809944265180405","true"
"3573","3","1","1.8","no-visualization","500","300","500","1.864","3.804","0.4490228822846302","true"
"3576","6","1","1.8","no-visualization","500","300","500","2.256","3.642","0.48556005921398254","true"
"3575","5","1","1.8","no-visualization","500","300","500","2.016","3.658","0.49335902870805276","true"
"3579","9","1","1.8","no-visualization","500","300","500","2.584","3.668","0.5191615813110768","true"
"3577","7","1","1.8","no-visualization","500","300","500","2.124","3.716","0.49811294417306967","true"
"3578","8","1","1.8","no-visualization","500","300","500","2.432","3.774","0.5085737630591429","true"
"3580","10","1","1.8","no-visualization","500","300","500","2.562","3.756","0.5162232712404249","true"
"3581","1","1","1.9","no-visualization","500","300","500","1","3.486","0.34482824153185254","true"
"3582","2","1","1.9","no-visualization","500","300","500","1.444","3.576","0.3802354189411537","true"
"3583","3","1","1.9","no-visualization","500","300","500","1.824","3.868","0.4510513817780668","true"
"3584","4","1","1.9","no-visualization","500","300","500","1.982","3.656","0.4937811492587087","true"
"3585","5","1","1.9","no-visualization","500","300","500","2.14","3.748","0.4837296908494658","true"
"3587","7","1","1.9","no-visualization","500","300","500","2.292","3.756","0.5076345094468467","true"
"3586","6","1","1.9","no-visualization","500","300","500","2.128","3.85","0.5008080356962588","true"
"3588","8","1","1.9","no-visualization","500","300","500","2.368","3.816","0.5200445054150273","true"
"3589","9","1","1.9","no-visualization","500","300","500","2.468","3.646","0.5203069741620593","true"
"3590","10","1","1.9","no-visualization","500","300","500","2.508","3.81","0.5162974411722244","true"
"3591","1","1","2","no-visualization","500","300","500","1","3.558","0.38411845609956907","true"
"3592","2","1","2","no-visualization","500","300","500","1.476","3.702","0.405531495365724","true"
"3593","3","1","2","no-visualization","500","300","500","1.896","3.654","0.468006685485069","true"
"3594","4","1","2","no-visualization","500","300","500","1.968","3.826","0.48380590650663324","true"
"3596","6","1","2","no-visualization","500","300","500","2.212","3.674","0.503041283097656","true"
"3595","5","1","2","no-visualization","500","300","500","2.146","3.652","0.48795555957822356","true"
"3597","7","1","2","no-visualization","500","300","500","2.418","3.642","0.5167969587679111","true"
"3599","9","1","2","no-visualization","500","300","500","2.454","3.722","0.5199817502389854","true"
"3598","8","1","2","no-visualization","500","300","500","2.308","3.716","0.5137362719462086","true"
"3600","10","1","2","no-visualization","500","300","500","2.516","3.782","0.502146429213887","true"
"3601","1","1","0.1","no-visualization","500","300","500","1","3.67","0.3497756837508621","true"
"3603","3","1","0.1","no-visualization","500","300","500","1.546","3.688","0.3896086281123786","true"
"3602","2","1","0.1","no-visualization","500","300","500","1.306","3.538","0.3929250280793711","true"
"3604","4","1","0.1","no-visualization","500","300","500","1.842","3.696","0.40218555334658757","true"
"3605","5","1","0.1","no-visualization","500","300","500","2.064","3.626","0.36934475159819363","true"
"3606","6","1","0.1","no-visualization","500","300","500","2.252","3.57","0.3883640302874631","true"
"3607","7","1","0.1","no-visualization","500","300","500","2.428","3.668","0.3852163974203437","true"
"3609","9","1","0.1","no-visualization","500","300","500","3.15","3.528","0.3823303452560575","true"
"3608","8","1","0.1","no-visualization","500","300","500","2.632","3.59","0.39678309735484574","true"
"3610","10","1","0.1","no-visualization","500","300","500","3.076","3.4","0.38382258489076054","true"
"3611","1","1","0.2","no-visualization","500","300","500","1","3.79","0.3377168595283437","true"
"3613","3","1","0.2","no-visualization","500","300","500","1.306","3.774","0.3437430996253536","true"
"3612","2","1","0.2","no-visualization","500","300","500","1.198","3.668","0.3385869126109984","true"
"3614","4","1","0.2","no-visualization","500","300","500","1.468","3.68","0.34196237767030946","true"
"3615","5","1","0.2","no-visualization","500","300","500","1.626","3.852","0.3446067364064837","true"
"3616","6","1","0.2","no-visualization","500","300","500","1.762","3.654","0.3390208456012256","true"
"3618","8","1","0.2","no-visualization","500","300","500","2.09","3.704","0.33937212702935765","true"
"3619","9","1","0.2","no-visualization","500","300","500","2.216","3.496","0.3591684625706504","true"
"3617","7","1","0.2","no-visualization","500","300","500","1.86","3.746","0.3414006081946218","true"
"3620","10","1","0.2","no-visualization","500","300","500","2.348","3.642","0.3570281774341399","true"
"3621","1","1","0.3","no-visualization","500","300","500","1","3.57","0.22187859041413058","true"
"3622","2","1","0.3","no-visualization","500","300","500","1.206","3.518","0.28872564554645486","true"
"3623","3","1","0.3","no-visualization","500","300","500","1.33","3.586","0.3111973268474528","true"
"3625","5","1","0.3","no-visualization","500","300","500","1.622","3.594","0.32798397844547644","true"
"3624","4","1","0.3","no-visualization","500","300","500","1.47","3.66","0.3033051015410549","true"
"3626","6","1","0.3","no-visualization","500","300","500","1.748","3.536","0.3205681190874995","true"
"3627","7","1","0.3","no-visualization","500","300","500","1.956","3.64","0.3369136329615587","true"
"3628","8","1","0.3","no-visualization","500","300","500","2.048","3.618","0.3287026377094763","true"
"3629","9","1","0.3","no-visualization","500","300","500","2.058","3.6","0.3345965795260198","true"
"3630","10","1","0.3","no-visualization","500","300","500","2.282","3.542","0.33716976982847074","true"
"3631","1","1","0.4","no-visualization","500","300","500","1","3.48","0.23947806646855135","true"
"3632","2","1","0.4","no-visualization","500","300","500","1.196","3.666","0.3290136420956092","true"
"3633","3","1","0.4","no-visualization","500","300","500","1.358","3.492","0.35390130480080706","true"
"3634","4","1","0.4","no-visualization","500","300","500","1.656","3.64","0.3844981119186323","true"
"3635","5","1","0.4","no-visualization","500","300","500","1.654","3.672","0.3698035831782377","true"
"3636","6","1","0.4","no-visualization","500","300","500","1.822","3.832","0.37260849074247243","true"
"3637","7","1","0.4","no-visualization","500","300","500","1.884","3.584","0.4003898113207547","true"
"3638","8","1","0.4","no-visualization","500","300","500","2.024","3.628","0.38992591508052715","true"
"3639","9","1","0.4","no-visualization","500","300","500","2.138","3.642","0.39069600467460425","true"
"3642","2","1","0.5","no-visualization","500","300","500","1.344","3.738","0.41661641014902434","true"
"3641","1","1","0.5","no-visualization","500","300","500","1","3.578","0.2527584439447788","true"
"3640","10","1","0.4","no-visualization","500","300","500","2.218","3.554","0.403280913126189","true"
"3643","3","1","0.5","no-visualization","500","300","500","1.438","3.682","0.412303051610181","true"
"3644","4","1","0.5","no-visualization","500","300","500","1.58","3.82","0.4432295626843931","true"
"3645","5","1","0.5","no-visualization","500","300","500","1.756","3.72","0.4426178493279149","true"
"3647","7","1","0.5","no-visualization","500","300","500","1.922","3.772","0.4747535513709946","true"
"3646","6","1","0.5","no-visualization","500","300","500","1.774","3.758","0.45607722826727437","true"
"3648","8","1","0.5","no-visualization","500","300","500","2.078","3.864","0.46436952318262237","true"
"3651","1","1","0.6","no-visualization","500","300","500","1","3.592","0.24461703356652287","true"
"3650","10","1","0.5","no-visualization","500","300","500","2.282","3.788","0.4684813850667329","true"
"3649","9","1","0.5","no-visualization","500","300","500","2.288","3.662","0.46331038950522313","true"
"3652","2","1","0.6","no-visualization","500","300","500","1.438","3.878","0.44976161885701527","true"
"3653","3","1","0.6","no-visualization","500","300","500","1.532","3.63","0.44489007464825286","true"
"3654","4","1","0.6","no-visualization","500","300","500","1.642","3.664","0.4537105241771639","true"
"3655","5","1","0.6","no-visualization","500","300","500","1.776","3.722","0.4558779756406069","true"
"3656","6","1","0.6","no-visualization","500","300","500","1.926","3.682","0.47675508027907265","true"
"3657","7","1","0.6","no-visualization","500","300","500","1.878","3.728","0.4601656621717324","true"
"3658","8","1","0.6","no-visualization","500","300","500","2.158","3.71","0.4664283092822857","true"
"3659","9","1","0.6","no-visualization","500","300","500","2.1","3.674","0.4692725313368499","true"
"3660","10","1","0.6","no-visualization","500","300","500","2.344","3.65","0.49066040683918444","true"
"3662","2","1","0.7","no-visualization","500","300","500","1.428","3.734","0.4195711834213149","true"
"3661","1","1","0.7","no-visualization","500","300","500","1","3.6","0.2544462673716963","true"
"3663","3","1","0.7","no-visualization","500","300","500","1.596","3.74","0.45058574784651556","true"
"3664","4","1","0.7","no-visualization","500","300","500","1.634","3.756","0.4402288012994601","true"
"3666","6","1","0.7","no-visualization","500","300","500","1.978","3.734","0.4736206896551725","true"
"3665","5","1","0.7","no-visualization","500","300","500","1.824","3.648","0.4697778965637846","true"
"3667","7","1","0.7","no-visualization","500","300","500","2.086","3.562","0.4755831564838602","true"
"3668","8","1","0.7","no-visualization","500","300","500","2.086","3.592","0.4645218202521574","true"
"3671","1","1","0.8","no-visualization","500","300","500","1","3.622","0.2797943561380778","true"
"3669","9","1","0.7","no-visualization","500","300","500","2.264","3.696","0.45732618130254793","true"
"3670","10","1","0.7","no-visualization","500","300","500","2.36","3.732","0.4762987100039675","true"
"3672","2","1","0.8","no-visualization","500","300","500","1.492","3.67","0.3893144797477561","true"
"3673","3","1","0.8","no-visualization","500","300","500","1.624","3.588","0.4313151192095814","true"
"3674","4","1","0.8","no-visualization","500","300","500","1.786","3.586","0.4452495361670038","true"
"3675","5","1","0.8","no-visualization","500","300","500","1.794","3.728","0.44014825666568996","true"
"3676","6","1","0.8","no-visualization","500","300","500","1.896","3.724","0.4442553100903544","true"
"3677","7","1","0.8","no-visualization","500","300","500","2.08","3.644","0.4743019774991329","true"
"3678","8","1","0.8","no-visualization","500","300","500","2.104","3.5","0.46441623821243244","true"
"3679","9","1","0.8","no-visualization","500","300","500","2.178","3.8","0.44791322272998174","true"
"3680","10","1","0.8","no-visualization","500","300","500","2.308","3.606","0.4872981957520243","true"
"3681","1","1","0.9","no-visualization","500","300","500","1","3.432","0.27248705925552436","true"
"3682","2","1","0.9","no-visualization","500","300","500","1.496","3.76","0.38059319095885014","true"
"3683","3","1","0.9","no-visualization","500","300","500","1.672","3.608","0.42521284171262724","true"
"3684","4","1","0.9","no-visualization","500","300","500","1.85","3.728","0.45659466028473505","true"
"3686","6","1","0.9","no-visualization","500","300","500","2.036","3.572","0.48003556313562007","true"
"3685","5","1","0.9","no-visualization","500","300","500","1.88","3.748","0.45984044629547094","true"
"3688","8","1","0.9","no-visualization","500","300","500","2.118","3.594","0.46906252627046535","true"
"3687","7","1","0.9","no-visualization","500","300","500","2.088","3.692","0.46307233798142855","true"
"3689","9","1","0.9","no-visualization","500","300","500","2.318","3.506","0.4630079412348629","true"
"3690","10","1","0.9","no-visualization","500","300","500","2.502","3.786","0.48911721466821706","true"
"3691","1","1","1","no-visualization","500","300","500","1","3.588","0.3333066299994022","true"
"3692","2","1","1","no-visualization","500","300","500","1.472","3.65","0.39496142887518615","true"
"3694","4","1","1","no-visualization","500","300","500","1.762","3.666","0.43815761470789666","true"
"3693","3","1","1","no-visualization","500","300","500","1.658","3.7","0.4219992161473638","true"
"3695","5","1","1","no-visualization","500","300","500","1.85","3.634","0.47690804420457455","true"
"3696","6","1","1","no-visualization","500","300","500","1.954","3.704","0.47689401976079004","true"
