"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
".Sugarscape 3 Wealth Distribution.tmp.nlogo"
"meta vs growth"
"02/25/2024 22:08:12:429 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","max-meta","min-meta","sugar-growback-rate","visualization","initial-population","[step]","count turtles","mean [metabolism] of turtles","mean [vision] of turtles","(gini-index-reserve / count turtles) * 2","max-meta >= min-meta"
"5353","3","1","2","no-visualization","500","300","500","1.88","3.616","0.4667125960061443","true"
"5354","4","1","2","no-visualization","500","300","500","2.056","3.692","0.4721254358328084","true"
"5355","5","1","2","no-visualization","500","300","500","2.01","3.736","0.48956321014232773","true"
"5356","6","1","2","no-visualization","500","300","500","2.148","3.848","0.48302010582010557","true"
"5357","7","1","2","no-visualization","500","300","500","2.308","3.744","0.5084001790911128","true"
"5359","9","1","2","no-visualization","500","300","500","2.528","3.78","0.5041607193563655","true"
"5358","8","1","2","no-visualization","500","300","500","2.376","3.776","0.4965753765495179","true"
"5360","10","1","2","no-visualization","500","300","500","2.468","3.814","0.49958003981869753","true"
"5361","1","1","0.25","no-visualization","500","300","500","1","3.654","0.24187980301747114","true"
"5362","2","1","0.25","no-visualization","500","300","500","1.172","3.542","0.2803694285315073","true"
"5363","3","1","0.25","no-visualization","500","300","500","1.316","3.648","0.29831171190052036","true"
"5364","4","1","0.25","no-visualization","500","300","500","1.426","3.674","0.2995929031135851","true"
"5365","5","1","0.25","no-visualization","500","300","500","1.56","3.654","0.29830724244909623","true"
"5366","6","1","0.25","no-visualization","500","300","500","1.7","3.71","0.3172047166721253","true"
"5371","1","1","0.5","no-visualization","500","300","500","1","3.602","0.24762792727272742","true"
"5368","8","1","0.25","no-visualization","500","300","500","2.138","3.654","0.3270343172729004","true"
"5370","10","1","0.25","no-visualization","500","300","500","2.238","3.646","0.3099300789066334","true"
"5369","9","1","0.25","no-visualization","500","300","500","1.99","3.7","0.30834504769672644","true"
"5372","2","1","0.5","no-visualization","500","300","500","1.352","3.81","0.4302881714558733","true"
"5367","7","1","0.25","no-visualization","500","300","500","1.884","3.504","0.30934457510539154","true"
"5373","3","1","0.5","no-visualization","500","300","500","1.518","3.838","0.4491783389742253","true"
"5374","4","1","0.5","no-visualization","500","300","500","1.594","3.798","0.4516083953040661","true"
"5375","5","1","0.5","no-visualization","500","300","500","1.8","3.764","0.445515527468693","true"
"5376","6","1","0.5","no-visualization","500","300","500","1.816","3.772","0.46509536569987364","true"
"5377","7","1","0.5","no-visualization","500","300","500","1.848","3.688","0.4525498465654258","true"
"5378","8","1","0.5","no-visualization","500","300","500","2.174","3.568","0.4519400844227696","true"
"5379","9","1","0.5","no-visualization","500","300","500","2.186","3.804","0.46851226486079794","true"
"5380","10","1","0.5","no-visualization","500","300","500","2.27","3.69","0.46233361267408946","true"
"5381","1","1","0.75","no-visualization","500","300","500","1","3.6","0.2684156355600649","true"
"5382","2","1","0.75","no-visualization","500","300","500","1.47","3.712","0.40817506061201764","true"
"5383","3","1","0.75","no-visualization","500","300","500","1.592","3.642","0.42795346533120704","true"
"5384","4","1","0.75","no-visualization","500","300","500","1.732","3.684","0.4560356994858416","true"
"5386","6","1","0.75","no-visualization","500","300","500","1.908","3.762","0.4733441244481821","true"
"5385","5","1","0.75","no-visualization","500","300","500","1.76","3.632","0.44713349301155164","true"
"5387","7","1","0.75","no-visualization","500","300","500","2.072","3.586","0.4785572673795913","true"
"5389","9","1","0.75","no-visualization","500","300","500","2.362","3.754","0.4802855355159634","true"
"5388","8","1","0.75","no-visualization","500","300","500","2.04","3.73","0.46365793954190604","true"
"5390","10","1","0.75","no-visualization","500","300","500","2.34","3.598","0.46069818667622414","true"
"5391","1","1","1","no-visualization","500","300","500","1","3.618","0.32369135802469123","true"
"5392","2","1","1","no-visualization","500","300","500","1.472","3.47","0.40624045866849245","true"
"5393","3","1","1","no-visualization","500","300","500","1.664","3.632","0.4335660699478074","true"
"5394","4","1","1","no-visualization","500","300","500","1.742","3.684","0.45350167158308763","true"
"5395","5","1","1","no-visualization","500","300","500","1.94","3.628","0.45153432002234","true"
"5396","6","1","1","no-visualization","500","300","500","2.028","3.818","0.47564141856392317","true"
"5398","8","1","1","no-visualization","500","300","500","2.136","3.67","0.45832221721496164","true"
"5399","9","1","1","no-visualization","500","300","500","2.294","3.684","0.4841001458434611","true"
"5397","7","1","1","no-visualization","500","300","500","1.998","3.736","0.47130920910075896","true"
"5400","10","1","1","no-visualization","500","300","500","2.178","3.702","0.46713481388802003","true"
"5401","1","1","1.25","no-visualization","500","300","500","1","3.6","0.3383016147595782","true"
"5402","2","1","1.25","no-visualization","500","300","500","1.47","3.646","0.37560537099661834","true"
"5403","3","1","1.25","no-visualization","500","300","500","1.742","3.734","0.4616777553145868","true"
"5404","4","1","1.25","no-visualization","500","300","500","1.81","3.86","0.4520857923362785","true"
"5406","6","1","1.25","no-visualization","500","300","500","2.134","3.604","0.47643675800889723","true"
"5405","5","1","1.25","no-visualization","500","300","500","1.956","3.608","0.4539661784218335","true"
"5408","8","1","1.25","no-visualization","500","300","500","2.242","3.714","0.4857337452676095","true"
"5410","10","1","1.25","no-visualization","500","300","500","2.422","3.642","0.4857643490553913","true"
"5409","9","1","1.25","no-visualization","500","300","500","2.37","3.726","0.4882267816659699","true"
"5407","7","1","1.25","no-visualization","500","300","500","2.086","3.726","0.46635049089448993","true"
"5411","1","1","1.5","no-visualization","500","300","500","1","3.584","0.3381225447867383","true"
"5412","2","1","1.5","no-visualization","500","300","500","1.488","3.566","0.3876237332095228","true"
"5413","3","1","1.5","no-visualization","500","300","500","1.858","3.842","0.4752563329673623","true"
"5414","4","1","1.5","no-visualization","500","300","500","2.03","3.76","0.49384643088669616","true"
"5415","5","1","1.5","no-visualization","500","300","500","2.054","3.66","0.4905686850283999","true"
"5417","7","1","1.5","no-visualization","500","300","500","2.208","3.72","0.5030369161535991","true"
"5416","6","1","1.5","no-visualization","500","300","500","2.034","3.694","0.4937961417372751","true"
"5418","8","1","1.5","no-visualization","500","300","500","2.25","3.646","0.4981287380598092","true"
"5419","9","1","1.5","no-visualization","500","300","500","2.486","3.694","0.52134914064609","true"
"5420","10","1","1.5","no-visualization","500","300","500","2.45","3.76","0.5070530721808957","true"
"5421","1","1","1.75","no-visualization","500","300","500","1","3.502","0.3393833168348727","true"
"5422","2","1","1.75","no-visualization","500","300","500","1.448","3.522","0.36694637767714705","true"
"5423","3","1","1.75","no-visualization","500","300","500","1.854","3.788","0.4630062491152141","true"
"5424","4","1","1.75","no-visualization","500","300","500","1.942","3.884","0.47875529528777777","true"
"5425","5","1","1.75","no-visualization","500","300","500","2.086","3.666","0.4947945126673305","true"
"5427","7","1","1.75","no-visualization","500","300","500","2.284","3.73","0.5156469586038585","true"
"5426","6","1","1.75","no-visualization","500","300","500","2.166","3.716","0.4843099613208307","true"
"5428","8","1","1.75","no-visualization","500","300","500","2.366","3.734","0.5118620871356377","true"
"5429","9","1","1.75","no-visualization","500","300","500","2.478","3.742","0.5114229468349785","true"
"5431","1","1","2","no-visualization","500","300","500","1","3.664","0.37293904124025223","true"
"5430","10","1","1.75","no-visualization","500","300","500","2.554","3.714","0.5360966946819116","true"
"5432","2","1","2","no-visualization","500","300","500","1.46","3.696","0.3945539256494902","true"
"5433","3","1","2","no-visualization","500","300","500","1.824","3.806","0.4493698099142752","true"
"5434","4","1","2","no-visualization","500","300","500","1.966","3.712","0.486262741238393","true"
"5436","6","1","2","no-visualization","500","300","500","2.15","3.858","0.4845412938747417","true"
"5435","5","1","2","no-visualization","500","300","500","2.066","3.69","0.5021876006441224","true"
"5437","7","1","2","no-visualization","500","300","500","2.192","3.692","0.5041262524149706","true"
"5438","8","1","2","no-visualization","500","300","500","2.318","3.684","0.5079201066355645","true"
"5439","9","1","2","no-visualization","500","300","500","2.388","3.708","0.5128474844843522","true"
"5440","10","1","2","no-visualization","500","300","500","2.514","3.714","0.5328991144295876","true"
"5441","1","1","0.25","no-visualization","500","300","500","1","3.624","0.26955120338282546","true"
"5442","2","1","0.25","no-visualization","500","300","500","1.188","3.784","0.29412550971041546","true"
"5443","3","1","0.25","no-visualization","500","300","500","1.31","3.672","0.29817797695262477","true"
"5445","5","1","0.25","no-visualization","500","300","500","1.554","3.62","0.2988894095927857","true"
"5446","6","1","0.25","no-visualization","500","300","500","1.8","3.64","0.3127438824309701","true"
"5447","7","1","0.25","no-visualization","500","300","500","1.8","3.682","0.32426086956521755","true"
"5444","4","1","0.25","no-visualization","500","300","500","1.516","3.676","0.29282087053571426","true"
"5448","8","1","0.25","no-visualization","500","300","500","2.086","3.6","0.31589798536180486","true"
"5449","9","1","0.25","no-visualization","500","300","500","2.092","3.5","0.3149495479731704","true"
"5450","10","1","0.25","no-visualization","500","300","500","2.194","3.672","0.3065812392237427","true"
"5451","1","1","0.5","no-visualization","500","300","500","1","3.684","0.2481510451786917","true"
"5453","3","1","0.5","no-visualization","500","300","500","1.458","3.816","0.4345805916903896","true"
"5452","2","1","0.5","no-visualization","500","300","500","1.362","3.7","0.41365030989966745","true"
"5454","4","1","0.5","no-visualization","500","300","500","1.566","3.774","0.43640777126099733","true"
"5455","5","1","0.5","no-visualization","500","300","500","1.696","3.766","0.4575739163789797","true"
"5456","6","1","0.5","no-visualization","500","300","500","1.81","3.574","0.4693604936318331","true"
"5457","7","1","0.5","no-visualization","500","300","500","1.996","3.71","0.4745953825412879","true"
"5458","8","1","0.5","no-visualization","500","300","500","2.106","3.61","0.48105238963303515","true"
"5461","1","1","0.75","no-visualization","500","300","500","1","3.666","0.26425451998424027","true"
"5459","9","1","0.5","no-visualization","500","300","500","2.216","3.618","0.4725590217120039","true"
"5460","10","1","0.5","no-visualization","500","300","500","2.26","3.702","0.4773260617683489","true"
"5462","2","1","0.75","no-visualization","500","300","500","1.476","3.542","0.41785027825070564","true"
"5464","4","1","0.75","no-visualization","500","300","500","1.782","3.724","0.44828076543445766","true"
"5465","5","1","0.75","no-visualization","500","300","500","1.88","3.538","0.456241884733971","true"
"5463","3","1","0.75","no-visualization","500","300","500","1.628","3.788","0.44324928314038164","true"
"5466","6","1","0.75","no-visualization","500","300","500","1.928","3.788","0.45901158349119603","true"
"5467","7","1","0.75","no-visualization","500","300","500","2.004","3.684","0.48367428272018514","true"
"5468","8","1","0.75","no-visualization","500","300","500","2.116","3.66","0.481190810506868","true"
"5469","9","1","0.75","no-visualization","500","300","500","2.288","3.514","0.46994305804494674","true"
"5470","10","1","0.75","no-visualization","500","300","500","2.484","3.646","0.4675423187218348","true"
"5471","1","1","1","no-visualization","500","300","500","1","3.66","0.32617212246010363","true"
"5472","2","1","1","no-visualization","500","300","500","1.44","3.7","0.38308336041598984","true"
"5473","3","1","1","no-visualization","500","300","500","1.668","3.6","0.4379148849934132","true"
"5474","4","1","1","no-visualization","500","300","500","1.812","3.656","0.465215791096947","true"
"5475","5","1","1","no-visualization","500","300","500","1.922","3.76","0.46585867146943566","true"
"5476","6","1","1","no-visualization","500","300","500","1.91","3.822","0.4608177390412714","true"
"5477","7","1","1","no-visualization","500","300","500","2.032","3.658","0.47694303055031406","true"
